1	تم إعادة تسمية	C:\Users\YAQOOB\AppData\Local\Microsoft\VSApplicationInsights\vstelf3e86b4023cc43f0be495508d51f588a\20250127182923_649020bf01684e0d8b37145571a032ee.trn	2025-01-27 21:29:33	YAQOOB	فئة المهمة
136	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
137	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
138	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
139	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
140	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
141	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
142	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
143	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
144	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
145	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
146	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
147	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
148	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
149	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
150	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
151	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
152	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
153	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
154	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
155	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
156	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
157	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
158	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
159	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
160	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
161	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
162	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
163	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
164	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
165	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
166	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
167	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
168	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
169	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
170	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
171	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
172	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
173	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
174	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
175	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
176	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
177	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
178	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
179	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
180	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
181	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
182	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
183	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
184	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
185	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
186	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
187	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
188	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
189	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
190	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
191	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
192	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
193	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
194	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
195	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
196	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
197	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
198	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
199	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
200	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
201	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
202	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
203	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
204	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
205	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
206	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
207	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
208	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
209	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
210	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
211	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
212	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
213	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
214	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
215	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
216	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
217	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
218	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
219	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
220	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
221	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
222	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
223	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
224	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
225	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
226	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
227	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
228	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
229	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
230	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
231	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
232	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
233	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
234	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
235	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
236	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
237	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
238	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
239	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
240	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
241	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
242	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
243	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
244	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
245	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
246	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
247	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
248	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
249	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
250	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
251	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
252	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
253	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
254	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
255	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
256	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
257	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
258	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
259	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
260	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:34	YAQOOB	فئة المهمة
